member #,member name,submission #,bid
2359,Kimberly Davis,851,yes
2359,Kimberly Davis,931,maybe
2360,Derek Booker,138,yes
2360,Derek Booker,303,maybe
2360,Derek Booker,353,yes
2360,Derek Booker,368,maybe
2360,Derek Booker,406,yes
2360,Derek Booker,433,maybe
2360,Derek Booker,543,yes
2360,Derek Booker,579,yes
2360,Derek Booker,589,yes
2360,Derek Booker,645,yes
2360,Derek Booker,696,maybe
2360,Derek Booker,836,yes
2360,Derek Booker,948,yes
2360,Derek Booker,965,maybe
2360,Derek Booker,995,maybe
2361,Jenna Wilson,56,yes
2361,Jenna Wilson,87,maybe
2361,Jenna Wilson,184,maybe
2361,Jenna Wilson,194,yes
2361,Jenna Wilson,304,maybe
2361,Jenna Wilson,342,maybe
2361,Jenna Wilson,458,yes
2361,Jenna Wilson,486,maybe
2361,Jenna Wilson,637,yes
2361,Jenna Wilson,645,yes
2361,Jenna Wilson,732,yes
2361,Jenna Wilson,744,yes
2361,Jenna Wilson,745,maybe
2361,Jenna Wilson,804,maybe
2361,Jenna Wilson,831,maybe
2361,Jenna Wilson,856,yes
2361,Jenna Wilson,949,yes
2362,Lindsay Roberts,23,yes
2362,Lindsay Roberts,190,maybe
2362,Lindsay Roberts,192,yes
2362,Lindsay Roberts,218,yes
2362,Lindsay Roberts,232,yes
2362,Lindsay Roberts,312,maybe
2362,Lindsay Roberts,317,maybe
2362,Lindsay Roberts,481,yes
2362,Lindsay Roberts,504,yes
2362,Lindsay Roberts,508,yes
2362,Lindsay Roberts,558,maybe
2362,Lindsay Roberts,564,maybe
2362,Lindsay Roberts,640,yes
2362,Lindsay Roberts,679,maybe
2362,Lindsay Roberts,696,yes
2362,Lindsay Roberts,727,yes
2362,Lindsay Roberts,753,yes
2362,Lindsay Roberts,870,maybe
2362,Lindsay Roberts,903,yes
2362,Lindsay Roberts,922,maybe
2362,Lindsay Roberts,998,maybe
2363,Richard Montgomery,24,maybe
2363,Richard Montgomery,61,maybe
2363,Richard Montgomery,149,yes
2363,Richard Montgomery,229,maybe
2363,Richard Montgomery,258,maybe
2363,Richard Montgomery,366,maybe
2363,Richard Montgomery,367,yes
2363,Richard Montgomery,369,maybe
2363,Richard Montgomery,587,yes
2363,Richard Montgomery,809,yes
2363,Richard Montgomery,926,maybe
2363,Richard Montgomery,934,yes
2363,Richard Montgomery,988,yes
2364,Mark Richards,14,maybe
2364,Mark Richards,17,yes
2364,Mark Richards,92,maybe
2364,Mark Richards,99,maybe
2364,Mark Richards,184,yes
2364,Mark Richards,186,maybe
2364,Mark Richards,262,yes
2364,Mark Richards,330,maybe
2364,Mark Richards,425,maybe
2364,Mark Richards,469,maybe
2364,Mark Richards,484,maybe
2364,Mark Richards,535,yes
2364,Mark Richards,543,yes
2364,Mark Richards,544,yes
2364,Mark Richards,585,maybe
2364,Mark Richards,661,maybe
2364,Mark Richards,664,yes
2364,Mark Richards,689,maybe
2364,Mark Richards,752,maybe
2364,Mark Richards,943,yes
2365,Benjamin Miller,56,maybe
2365,Benjamin Miller,261,yes
2365,Benjamin Miller,269,yes
2365,Benjamin Miller,440,maybe
2365,Benjamin Miller,481,maybe
2365,Benjamin Miller,510,yes
2365,Benjamin Miller,548,maybe
2365,Benjamin Miller,624,maybe
2365,Benjamin Miller,661,maybe
2365,Benjamin Miller,672,yes
2365,Benjamin Miller,675,yes
2365,Benjamin Miller,679,maybe
2365,Benjamin Miller,717,yes
2365,Benjamin Miller,721,yes
2365,Benjamin Miller,800,yes
2365,Benjamin Miller,803,maybe
2365,Benjamin Miller,835,maybe
2365,Benjamin Miller,876,maybe
2365,Benjamin Miller,879,yes
2365,Benjamin Miller,928,yes
2365,Benjamin Miller,951,maybe
2365,Benjamin Miller,973,yes
2366,Gerald Walker,88,yes
2366,Gerald Walker,196,yes
2366,Gerald Walker,226,maybe
2366,Gerald Walker,405,yes
2366,Gerald Walker,413,maybe
2366,Gerald Walker,463,maybe
2366,Gerald Walker,477,maybe
2366,Gerald Walker,587,maybe
2366,Gerald Walker,898,yes
2366,Gerald Walker,947,maybe
2366,Gerald Walker,962,yes
2366,Gerald Walker,970,yes
2366,Gerald Walker,986,maybe
2367,Angela Barker,188,yes
2367,Angela Barker,329,maybe
2367,Angela Barker,501,yes
2367,Angela Barker,514,yes
2367,Angela Barker,557,yes
2367,Angela Barker,643,maybe
2367,Angela Barker,709,yes
2367,Angela Barker,723,maybe
2367,Angela Barker,774,yes
2367,Angela Barker,857,yes
2367,Angela Barker,862,maybe
2368,Grant Murphy,45,maybe
2368,Grant Murphy,84,yes
2368,Grant Murphy,101,yes
2368,Grant Murphy,103,maybe
2368,Grant Murphy,149,maybe
2368,Grant Murphy,168,yes
2368,Grant Murphy,180,yes
2368,Grant Murphy,185,yes
2368,Grant Murphy,199,maybe
2368,Grant Murphy,292,yes
2368,Grant Murphy,417,yes
2368,Grant Murphy,463,maybe
2368,Grant Murphy,524,maybe
2368,Grant Murphy,533,yes
2368,Grant Murphy,608,yes
2368,Grant Murphy,806,maybe
2370,David Sandoval,8,maybe
2370,David Sandoval,75,yes
2370,David Sandoval,180,maybe
2370,David Sandoval,210,yes
2370,David Sandoval,336,maybe
2370,David Sandoval,337,yes
2370,David Sandoval,359,yes
2370,David Sandoval,405,maybe
2370,David Sandoval,415,maybe
2370,David Sandoval,429,yes
2370,David Sandoval,461,yes
2370,David Sandoval,530,yes
2370,David Sandoval,534,maybe
2370,David Sandoval,652,yes
2370,David Sandoval,711,maybe
2370,David Sandoval,751,maybe
2370,David Sandoval,767,maybe
2370,David Sandoval,780,maybe
2370,David Sandoval,790,maybe
2370,David Sandoval,805,yes
2370,David Sandoval,833,yes
2370,David Sandoval,843,maybe
2370,David Sandoval,866,yes
2370,David Sandoval,934,maybe
2370,David Sandoval,977,yes
2371,James Ward,13,yes
2371,James Ward,42,maybe
2371,James Ward,93,yes
2371,James Ward,103,yes
2371,James Ward,141,yes
2371,James Ward,165,yes
2371,James Ward,192,maybe
2371,James Ward,258,maybe
2371,James Ward,265,yes
2371,James Ward,471,maybe
2371,James Ward,616,yes
2371,James Ward,691,maybe
2371,James Ward,699,maybe
2371,James Ward,719,maybe
2371,James Ward,822,maybe
2371,James Ward,823,yes
2371,James Ward,842,maybe
2371,James Ward,859,yes
2371,James Ward,869,maybe
2371,James Ward,960,maybe
2372,Mr. Craig,26,maybe
2372,Mr. Craig,180,maybe
2372,Mr. Craig,245,maybe
2372,Mr. Craig,304,yes
2372,Mr. Craig,359,maybe
2372,Mr. Craig,421,yes
2372,Mr. Craig,432,yes
2372,Mr. Craig,453,yes
2372,Mr. Craig,518,maybe
2372,Mr. Craig,576,maybe
2372,Mr. Craig,606,maybe
2372,Mr. Craig,612,maybe
2372,Mr. Craig,676,maybe
2372,Mr. Craig,697,yes
2372,Mr. Craig,754,maybe
2372,Mr. Craig,762,maybe
2372,Mr. Craig,769,maybe
2372,Mr. Craig,900,yes
2372,Mr. Craig,915,yes
2373,Laura Stokes,30,yes
2373,Laura Stokes,112,maybe
2373,Laura Stokes,117,maybe
2373,Laura Stokes,128,yes
2373,Laura Stokes,140,yes
2373,Laura Stokes,174,yes
2373,Laura Stokes,196,yes
2373,Laura Stokes,204,yes
2373,Laura Stokes,221,maybe
2373,Laura Stokes,259,yes
2373,Laura Stokes,280,yes
2373,Laura Stokes,413,maybe
2373,Laura Stokes,439,yes
2373,Laura Stokes,442,yes
2373,Laura Stokes,457,maybe
2373,Laura Stokes,484,maybe
2373,Laura Stokes,540,yes
2373,Laura Stokes,735,maybe
2373,Laura Stokes,737,yes
2373,Laura Stokes,800,yes
2373,Laura Stokes,847,yes
2373,Laura Stokes,980,maybe
2374,Richard Garcia,28,yes
2374,Richard Garcia,30,yes
2374,Richard Garcia,66,maybe
2374,Richard Garcia,129,yes
2374,Richard Garcia,133,yes
2374,Richard Garcia,137,yes
2374,Richard Garcia,180,maybe
2374,Richard Garcia,302,maybe
2374,Richard Garcia,392,maybe
2374,Richard Garcia,486,yes
2374,Richard Garcia,497,yes
2374,Richard Garcia,519,yes
2374,Richard Garcia,654,yes
2374,Richard Garcia,658,yes
2374,Richard Garcia,694,yes
2374,Richard Garcia,712,yes
2374,Richard Garcia,788,maybe
2374,Richard Garcia,817,maybe
2374,Richard Garcia,869,yes
2374,Richard Garcia,910,yes
2374,Richard Garcia,919,maybe
2376,Kaitlyn Howard,69,maybe
2376,Kaitlyn Howard,283,maybe
2376,Kaitlyn Howard,337,maybe
2376,Kaitlyn Howard,351,yes
2376,Kaitlyn Howard,407,maybe
2376,Kaitlyn Howard,441,maybe
2376,Kaitlyn Howard,464,maybe
2376,Kaitlyn Howard,490,yes
2376,Kaitlyn Howard,496,maybe
2376,Kaitlyn Howard,560,yes
2376,Kaitlyn Howard,582,maybe
2376,Kaitlyn Howard,606,maybe
2376,Kaitlyn Howard,664,maybe
2376,Kaitlyn Howard,679,maybe
2376,Kaitlyn Howard,689,maybe
2376,Kaitlyn Howard,840,maybe
2376,Kaitlyn Howard,881,yes
2376,Kaitlyn Howard,906,maybe
2377,Lucas Adams,30,maybe
2377,Lucas Adams,33,yes
2377,Lucas Adams,61,maybe
2377,Lucas Adams,112,maybe
2377,Lucas Adams,249,maybe
2377,Lucas Adams,296,maybe
2377,Lucas Adams,316,yes
2377,Lucas Adams,327,maybe
2377,Lucas Adams,359,maybe
2377,Lucas Adams,500,maybe
2377,Lucas Adams,533,yes
2377,Lucas Adams,585,maybe
2377,Lucas Adams,596,maybe
2377,Lucas Adams,616,maybe
2377,Lucas Adams,677,maybe
2377,Lucas Adams,749,maybe
2377,Lucas Adams,995,maybe
2378,Jamie Rowland,236,yes
2378,Jamie Rowland,255,yes
2378,Jamie Rowland,272,maybe
2378,Jamie Rowland,288,yes
2378,Jamie Rowland,290,maybe
2378,Jamie Rowland,327,maybe
2378,Jamie Rowland,333,maybe
2378,Jamie Rowland,402,yes
2378,Jamie Rowland,444,yes
2378,Jamie Rowland,503,maybe
2378,Jamie Rowland,513,yes
2378,Jamie Rowland,536,yes
2378,Jamie Rowland,549,maybe
2378,Jamie Rowland,585,maybe
2378,Jamie Rowland,620,yes
2378,Jamie Rowland,667,yes
2378,Jamie Rowland,673,maybe
2378,Jamie Rowland,707,yes
2378,Jamie Rowland,718,maybe
2378,Jamie Rowland,813,yes
2378,Jamie Rowland,822,maybe
2378,Jamie Rowland,887,maybe
2378,Jamie Rowland,904,maybe
2378,Jamie Rowland,910,yes
2378,Jamie Rowland,956,yes
2379,Shane Nunez,34,yes
2379,Shane Nunez,40,maybe
2379,Shane Nunez,174,yes
2379,Shane Nunez,201,yes
2379,Shane Nunez,207,maybe
2379,Shane Nunez,214,maybe
2379,Shane Nunez,218,maybe
2379,Shane Nunez,269,maybe
2379,Shane Nunez,275,maybe
2379,Shane Nunez,354,yes
2379,Shane Nunez,406,yes
2379,Shane Nunez,414,yes
2379,Shane Nunez,431,yes
2379,Shane Nunez,448,yes
2379,Shane Nunez,468,maybe
2379,Shane Nunez,498,maybe
2379,Shane Nunez,516,maybe
2379,Shane Nunez,646,maybe
2379,Shane Nunez,677,maybe
2379,Shane Nunez,737,yes
2379,Shane Nunez,754,yes
2379,Shane Nunez,767,yes
2379,Shane Nunez,769,maybe
2379,Shane Nunez,779,maybe
2379,Shane Nunez,824,maybe
2379,Shane Nunez,860,maybe
2379,Shane Nunez,993,maybe
2381,Charles Huerta,37,yes
2381,Charles Huerta,60,yes
2381,Charles Huerta,66,maybe
2381,Charles Huerta,77,yes
2381,Charles Huerta,86,maybe
2381,Charles Huerta,98,maybe
2381,Charles Huerta,220,maybe
2381,Charles Huerta,240,yes
2381,Charles Huerta,293,maybe
2381,Charles Huerta,393,yes
2381,Charles Huerta,415,yes
2381,Charles Huerta,429,maybe
2381,Charles Huerta,463,yes
2381,Charles Huerta,594,yes
2381,Charles Huerta,640,yes
2381,Charles Huerta,811,yes
2381,Charles Huerta,842,yes
2381,Charles Huerta,908,maybe
2381,Charles Huerta,918,maybe
2381,Charles Huerta,935,maybe
2381,Charles Huerta,1001,maybe
2382,Kevin Carter,50,maybe
2382,Kevin Carter,107,yes
2382,Kevin Carter,259,yes
2382,Kevin Carter,343,maybe
2382,Kevin Carter,388,yes
2382,Kevin Carter,407,maybe
2382,Kevin Carter,527,yes
2382,Kevin Carter,528,yes
2382,Kevin Carter,610,maybe
2382,Kevin Carter,615,maybe
2382,Kevin Carter,679,maybe
2382,Kevin Carter,722,maybe
2382,Kevin Carter,750,maybe
2382,Kevin Carter,763,maybe
2382,Kevin Carter,817,yes
2382,Kevin Carter,849,maybe
2382,Kevin Carter,873,yes
2382,Kevin Carter,893,yes
2382,Kevin Carter,937,maybe
2382,Kevin Carter,982,yes
2383,Alexander Bass,6,yes
2383,Alexander Bass,95,maybe
2383,Alexander Bass,135,yes
2383,Alexander Bass,348,yes
2383,Alexander Bass,424,maybe
2383,Alexander Bass,459,yes
2383,Alexander Bass,480,maybe
2383,Alexander Bass,505,maybe
2383,Alexander Bass,592,yes
2383,Alexander Bass,606,yes
2383,Alexander Bass,734,maybe
2383,Alexander Bass,738,yes
2383,Alexander Bass,911,maybe
2384,John Collins,206,maybe
2384,John Collins,215,yes
2384,John Collins,218,yes
2384,John Collins,250,yes
2384,John Collins,361,maybe
2384,John Collins,375,yes
2384,John Collins,380,maybe
2384,John Collins,415,maybe
2384,John Collins,451,maybe
2384,John Collins,460,yes
2384,John Collins,465,maybe
2384,John Collins,476,yes
2384,John Collins,616,yes
2384,John Collins,701,maybe
2384,John Collins,720,yes
2384,John Collins,739,yes
2384,John Collins,742,yes
2384,John Collins,751,yes
2384,John Collins,796,yes
2384,John Collins,861,maybe
2384,John Collins,963,maybe
2387,Katherine Davis,39,maybe
2387,Katherine Davis,60,maybe
2387,Katherine Davis,152,yes
2387,Katherine Davis,232,maybe
2387,Katherine Davis,290,yes
2387,Katherine Davis,315,maybe
2387,Katherine Davis,354,yes
2387,Katherine Davis,514,yes
2387,Katherine Davis,532,maybe
2387,Katherine Davis,555,yes
2387,Katherine Davis,654,maybe
2387,Katherine Davis,711,yes
2387,Katherine Davis,729,yes
2387,Katherine Davis,734,yes
2387,Katherine Davis,743,maybe
2387,Katherine Davis,782,yes
2387,Katherine Davis,803,maybe
2388,Lindsey Rollins,52,yes
2388,Lindsey Rollins,150,maybe
2388,Lindsey Rollins,163,yes
2388,Lindsey Rollins,226,maybe
2388,Lindsey Rollins,259,yes
2388,Lindsey Rollins,290,maybe
2388,Lindsey Rollins,322,yes
2388,Lindsey Rollins,323,yes
2388,Lindsey Rollins,407,maybe
2388,Lindsey Rollins,447,maybe
2388,Lindsey Rollins,550,yes
2388,Lindsey Rollins,571,maybe
2388,Lindsey Rollins,581,maybe
2388,Lindsey Rollins,687,yes
2388,Lindsey Rollins,755,yes
2388,Lindsey Rollins,846,yes
2388,Lindsey Rollins,893,yes
2388,Lindsey Rollins,977,yes
2389,Joseph Robbins,62,maybe
2389,Joseph Robbins,69,maybe
2389,Joseph Robbins,175,maybe
2389,Joseph Robbins,379,maybe
2389,Joseph Robbins,405,maybe
2389,Joseph Robbins,421,maybe
2389,Joseph Robbins,484,yes
2389,Joseph Robbins,501,maybe
2389,Joseph Robbins,555,yes
2389,Joseph Robbins,715,yes
2389,Joseph Robbins,751,yes
2389,Joseph Robbins,797,maybe
2389,Joseph Robbins,897,maybe
2389,Joseph Robbins,990,yes
2390,Courtney Flores,19,yes
2390,Courtney Flores,59,maybe
2390,Courtney Flores,136,maybe
2390,Courtney Flores,199,yes
2390,Courtney Flores,240,maybe
2390,Courtney Flores,319,maybe
2390,Courtney Flores,383,yes
2390,Courtney Flores,476,yes
2390,Courtney Flores,549,maybe
2390,Courtney Flores,551,yes
2390,Courtney Flores,663,yes
2390,Courtney Flores,691,yes
2390,Courtney Flores,859,yes
2390,Courtney Flores,929,maybe
2391,Michael Hubbard,67,maybe
2391,Michael Hubbard,182,maybe
2391,Michael Hubbard,187,yes
2391,Michael Hubbard,304,yes
2391,Michael Hubbard,340,maybe
2391,Michael Hubbard,350,yes
2391,Michael Hubbard,361,yes
2391,Michael Hubbard,447,yes
2391,Michael Hubbard,459,yes
2391,Michael Hubbard,483,yes
2391,Michael Hubbard,717,maybe
2391,Michael Hubbard,757,maybe
2391,Michael Hubbard,808,yes
2391,Michael Hubbard,977,yes
2391,Michael Hubbard,979,maybe
2392,David Lopez,2,maybe
2392,David Lopez,30,yes
2392,David Lopez,37,maybe
2392,David Lopez,42,yes
2392,David Lopez,73,maybe
2392,David Lopez,103,maybe
2392,David Lopez,193,yes
2392,David Lopez,197,yes
2392,David Lopez,295,yes
2392,David Lopez,299,maybe
2392,David Lopez,369,yes
2392,David Lopez,475,maybe
2392,David Lopez,481,yes
2392,David Lopez,489,yes
2392,David Lopez,517,yes
2392,David Lopez,528,yes
2392,David Lopez,543,yes
2392,David Lopez,548,maybe
2392,David Lopez,551,maybe
2392,David Lopez,566,maybe
2392,David Lopez,667,yes
2392,David Lopez,689,maybe
2392,David Lopez,736,maybe
2392,David Lopez,808,yes
2392,David Lopez,882,maybe
2393,Joanne Ortega,53,yes
2393,Joanne Ortega,67,maybe
2393,Joanne Ortega,121,maybe
2393,Joanne Ortega,154,maybe
2393,Joanne Ortega,199,yes
2393,Joanne Ortega,259,yes
2393,Joanne Ortega,331,maybe
2393,Joanne Ortega,414,maybe
2393,Joanne Ortega,445,maybe
2393,Joanne Ortega,468,maybe
2393,Joanne Ortega,567,maybe
2393,Joanne Ortega,620,maybe
2393,Joanne Ortega,663,maybe
2393,Joanne Ortega,672,yes
2393,Joanne Ortega,730,yes
2393,Joanne Ortega,774,maybe
2393,Joanne Ortega,809,maybe
2393,Joanne Ortega,952,maybe
2393,Joanne Ortega,973,yes
2393,Joanne Ortega,976,maybe
2396,Denise Jones,47,maybe
2396,Denise Jones,54,yes
2396,Denise Jones,96,maybe
2396,Denise Jones,105,maybe
2396,Denise Jones,172,maybe
2396,Denise Jones,175,maybe
2396,Denise Jones,217,yes
2396,Denise Jones,223,maybe
2396,Denise Jones,230,maybe
2396,Denise Jones,279,maybe
2396,Denise Jones,283,maybe
2396,Denise Jones,329,maybe
2396,Denise Jones,397,yes
2396,Denise Jones,410,maybe
2396,Denise Jones,462,maybe
2396,Denise Jones,504,maybe
2396,Denise Jones,532,maybe
2396,Denise Jones,550,yes
2396,Denise Jones,584,maybe
2396,Denise Jones,606,maybe
2396,Denise Jones,616,maybe
2396,Denise Jones,684,maybe
2396,Denise Jones,745,maybe
2396,Denise Jones,774,yes
2396,Denise Jones,779,yes
2396,Denise Jones,846,yes
2396,Denise Jones,922,yes
2396,Denise Jones,961,maybe
2396,Denise Jones,969,yes
2396,Denise Jones,976,maybe
2396,Denise Jones,982,yes
2396,Denise Jones,993,maybe
2632,Jared Goodwin,4,yes
2632,Jared Goodwin,118,yes
2632,Jared Goodwin,134,yes
2632,Jared Goodwin,146,maybe
2632,Jared Goodwin,249,yes
2632,Jared Goodwin,281,yes
2632,Jared Goodwin,370,yes
2632,Jared Goodwin,450,maybe
2632,Jared Goodwin,462,maybe
2632,Jared Goodwin,598,yes
2632,Jared Goodwin,678,yes
2632,Jared Goodwin,696,yes
2632,Jared Goodwin,704,yes
2632,Jared Goodwin,715,maybe
2632,Jared Goodwin,733,maybe
2632,Jared Goodwin,784,yes
2632,Jared Goodwin,837,yes
2632,Jared Goodwin,856,yes
2398,Sharon Schneider,66,yes
2398,Sharon Schneider,99,maybe
2398,Sharon Schneider,104,maybe
2398,Sharon Schneider,271,maybe
2398,Sharon Schneider,321,yes
2398,Sharon Schneider,329,maybe
2398,Sharon Schneider,355,maybe
2398,Sharon Schneider,368,yes
2398,Sharon Schneider,375,yes
2398,Sharon Schneider,470,yes
2398,Sharon Schneider,519,yes
2398,Sharon Schneider,592,maybe
2398,Sharon Schneider,629,maybe
2398,Sharon Schneider,639,yes
2398,Sharon Schneider,827,yes
2398,Sharon Schneider,858,yes
2398,Sharon Schneider,904,yes
2398,Sharon Schneider,911,yes
2398,Sharon Schneider,934,yes
2398,Sharon Schneider,950,maybe
2398,Sharon Schneider,961,maybe
2398,Sharon Schneider,964,yes
2399,Autumn Jacobs,188,maybe
2399,Autumn Jacobs,199,maybe
2399,Autumn Jacobs,249,yes
2399,Autumn Jacobs,306,maybe
2399,Autumn Jacobs,328,yes
2399,Autumn Jacobs,342,yes
2399,Autumn Jacobs,431,yes
2399,Autumn Jacobs,455,yes
2399,Autumn Jacobs,558,maybe
2399,Autumn Jacobs,604,maybe
2399,Autumn Jacobs,622,yes
2399,Autumn Jacobs,780,maybe
2399,Autumn Jacobs,819,yes
2399,Autumn Jacobs,830,maybe
2399,Autumn Jacobs,843,yes
2399,Autumn Jacobs,847,yes
2400,Christopher Roth,113,yes
2400,Christopher Roth,213,maybe
2400,Christopher Roth,244,maybe
2400,Christopher Roth,267,yes
2400,Christopher Roth,282,maybe
2400,Christopher Roth,414,maybe
2400,Christopher Roth,658,yes
2400,Christopher Roth,674,maybe
2400,Christopher Roth,680,yes
2400,Christopher Roth,802,maybe
2400,Christopher Roth,876,yes
2400,Christopher Roth,925,maybe
2401,Lance Lopez,16,yes
2401,Lance Lopez,69,maybe
2401,Lance Lopez,74,maybe
2401,Lance Lopez,127,maybe
2401,Lance Lopez,156,yes
2401,Lance Lopez,169,yes
2401,Lance Lopez,176,maybe
2401,Lance Lopez,212,yes
2401,Lance Lopez,241,yes
2401,Lance Lopez,296,yes
2401,Lance Lopez,312,yes
2401,Lance Lopez,422,maybe
2401,Lance Lopez,474,maybe
2401,Lance Lopez,526,maybe
2401,Lance Lopez,856,maybe
2401,Lance Lopez,865,yes
2401,Lance Lopez,874,yes
2401,Lance Lopez,875,maybe
2401,Lance Lopez,876,maybe
2401,Lance Lopez,885,yes
2401,Lance Lopez,891,maybe
2401,Lance Lopez,918,maybe
2401,Lance Lopez,942,maybe
2401,Lance Lopez,943,yes
2401,Lance Lopez,948,yes
2401,Lance Lopez,953,maybe
2402,Joshua Lucas,119,maybe
2402,Joshua Lucas,124,yes
2402,Joshua Lucas,255,maybe
2402,Joshua Lucas,439,maybe
2402,Joshua Lucas,499,yes
2402,Joshua Lucas,516,yes
2402,Joshua Lucas,602,yes
2402,Joshua Lucas,803,yes
2402,Joshua Lucas,812,maybe
2402,Joshua Lucas,813,yes
2402,Joshua Lucas,865,yes
2402,Joshua Lucas,878,maybe
2402,Joshua Lucas,927,yes
2402,Joshua Lucas,943,maybe
2404,Nathan Berry,29,yes
2404,Nathan Berry,40,maybe
2404,Nathan Berry,124,maybe
2404,Nathan Berry,223,maybe
2404,Nathan Berry,255,maybe
2404,Nathan Berry,310,maybe
2404,Nathan Berry,351,yes
2404,Nathan Berry,383,yes
2404,Nathan Berry,406,maybe
2404,Nathan Berry,417,maybe
2404,Nathan Berry,462,maybe
2404,Nathan Berry,539,maybe
2404,Nathan Berry,563,yes
2404,Nathan Berry,567,yes
2404,Nathan Berry,636,maybe
2404,Nathan Berry,637,yes
2404,Nathan Berry,656,maybe
2404,Nathan Berry,811,yes
2404,Nathan Berry,816,maybe
2404,Nathan Berry,835,yes
2404,Nathan Berry,845,maybe
2405,Theodore Flores,2,yes
2405,Theodore Flores,26,yes
2405,Theodore Flores,33,yes
2405,Theodore Flores,34,yes
2405,Theodore Flores,68,yes
2405,Theodore Flores,72,yes
2405,Theodore Flores,85,yes
2405,Theodore Flores,86,yes
2405,Theodore Flores,182,yes
2405,Theodore Flores,302,yes
2405,Theodore Flores,409,yes
2405,Theodore Flores,566,yes
2405,Theodore Flores,603,yes
2405,Theodore Flores,650,yes
2405,Theodore Flores,727,yes
2405,Theodore Flores,760,yes
2405,Theodore Flores,787,yes
2405,Theodore Flores,822,yes
2405,Theodore Flores,883,yes
2405,Theodore Flores,914,yes
2405,Theodore Flores,937,yes
2406,Jennifer Harvey,46,yes
2406,Jennifer Harvey,53,maybe
2406,Jennifer Harvey,127,yes
2406,Jennifer Harvey,298,yes
2406,Jennifer Harvey,315,yes
2406,Jennifer Harvey,350,maybe
2406,Jennifer Harvey,365,maybe
2406,Jennifer Harvey,400,maybe
2406,Jennifer Harvey,528,maybe
2406,Jennifer Harvey,530,maybe
2406,Jennifer Harvey,579,maybe
2406,Jennifer Harvey,598,yes
2406,Jennifer Harvey,627,yes
2406,Jennifer Harvey,657,yes
2406,Jennifer Harvey,691,maybe
2406,Jennifer Harvey,713,yes
2406,Jennifer Harvey,790,yes
2406,Jennifer Harvey,810,maybe
2406,Jennifer Harvey,840,maybe
2406,Jennifer Harvey,847,yes
2406,Jennifer Harvey,869,yes
2406,Jennifer Harvey,886,yes
2407,Amy Nelson,24,yes
2407,Amy Nelson,38,maybe
2407,Amy Nelson,214,maybe
2407,Amy Nelson,269,yes
2407,Amy Nelson,303,maybe
2407,Amy Nelson,315,yes
2407,Amy Nelson,322,maybe
2407,Amy Nelson,359,maybe
2407,Amy Nelson,375,yes
2407,Amy Nelson,378,yes
2407,Amy Nelson,411,yes
2407,Amy Nelson,413,yes
2407,Amy Nelson,478,maybe
2407,Amy Nelson,544,yes
2407,Amy Nelson,558,maybe
2407,Amy Nelson,614,yes
2407,Amy Nelson,645,maybe
2407,Amy Nelson,657,yes
2407,Amy Nelson,688,yes
2407,Amy Nelson,726,yes
2407,Amy Nelson,756,yes
2407,Amy Nelson,775,maybe
2407,Amy Nelson,826,yes
2407,Amy Nelson,827,maybe
2407,Amy Nelson,829,maybe
2407,Amy Nelson,939,yes
2407,Amy Nelson,966,yes
2408,Joseph Blackburn,32,maybe
2408,Joseph Blackburn,50,yes
2408,Joseph Blackburn,61,yes
