member #,member name,topic
2525,Dwayne Marsh,Behaviour Learning and Control for Robotics
2525,Dwayne Marsh,Abductive Reasoning and Diagnosis
2525,Dwayne Marsh,Search and Machine Learning
2525,Dwayne Marsh,Imitation Learning and Inverse Reinforcement Learning
2525,Dwayne Marsh,Other Multidisciplinary Topics
2525,Dwayne Marsh,Meta-Learning
2526,Travis Baird,Life Sciences
2526,Travis Baird,Optimisation in Machine Learning
2526,Travis Baird,Logic Foundations
2526,Travis Baird,"Graph Mining, Social Network Analysis, and Community Mining"
2526,Travis Baird,Natural Language Generation
2526,Travis Baird,Genetic Algorithms
2526,Travis Baird,Decision and Utility Theory
2527,Patricia Rodriguez,Other Topics in Robotics
2527,Patricia Rodriguez,Knowledge Compilation
2527,Patricia Rodriguez,Meta-Learning
2527,Patricia Rodriguez,Efficient Methods for Machine Learning
2527,Patricia Rodriguez,Planning under Uncertainty
2527,Patricia Rodriguez,Other Topics in Humans and AI
2527,Patricia Rodriguez,Explainability (outside Machine Learning)
2528,Andrew Bishop,Heuristic Search
2528,Andrew Bishop,Vision and Language
2528,Andrew Bishop,Human-Machine Interaction Techniques and Devices
2528,Andrew Bishop,NLP Resources and Evaluation
2528,Andrew Bishop,Scalability of Machine Learning Systems
2528,Andrew Bishop,Representation Learning for Computer Vision
2528,Andrew Bishop,Reasoning about Action and Change
2528,Andrew Bishop,Machine Ethics
2528,Andrew Bishop,Cognitive Robotics
2528,Andrew Bishop,Adversarial Attacks on CV Systems
2529,John Martinez,Economic Paradigms
2529,John Martinez,Language Grounding
2529,John Martinez,Economics and Finance
2529,John Martinez,Social Networks
2529,John Martinez,Recommender Systems
2529,John Martinez,Entertainment
2529,John Martinez,Trust
2530,William Wright,Unsupervised and Self-Supervised Learning
2530,William Wright,Voting Theory
2530,William Wright,Knowledge Graphs and Open Linked Data
2530,William Wright,Decision and Utility Theory
2530,William Wright,Other Topics in Machine Learning
2530,William Wright,Adversarial Search
2531,Johnathan Ward,Other Topics in Natural Language Processing
2531,Johnathan Ward,"Constraints, Data Mining, and Machine Learning"
2531,Johnathan Ward,Cognitive Science
2531,Johnathan Ward,Neuroscience
2531,Johnathan Ward,Game Playing
2531,Johnathan Ward,Satisfiability
2531,Johnathan Ward,Motion and Tracking
2532,Darren Doyle,Mechanism Design
2532,Darren Doyle,Language Grounding
2532,Darren Doyle,Life Sciences
2532,Darren Doyle,Solvers and Tools
2532,Darren Doyle,Probabilistic Programming
2532,Darren Doyle,Ontology Induction from Text
2532,Darren Doyle,Constraint Learning and Acquisition
2532,Darren Doyle,Machine Learning for NLP
2532,Darren Doyle,Other Topics in Robotics
2532,Darren Doyle,Multiagent Planning
2533,William Bailey,Other Topics in Planning and Search
2533,William Bailey,Conversational AI and Dialogue Systems
2533,William Bailey,Recommender Systems
2533,William Bailey,"Constraints, Data Mining, and Machine Learning"
2533,William Bailey,Quantum Machine Learning
2534,Todd Harmon,Scene Analysis and Understanding
2534,Todd Harmon,Language and Vision
2534,Todd Harmon,Privacy and Security
2534,Todd Harmon,Algorithmic Game Theory
2534,Todd Harmon,Natural Language Generation
2534,Todd Harmon,Reinforcement Learning with Human Feedback
2535,Gregory Smith,Aerospace
2535,Gregory Smith,"Sentiment Analysis, Stylistic Analysis, and Argument Mining"
2535,Gregory Smith,Argumentation
2535,Gregory Smith,Real-Time Systems
2535,Gregory Smith,Other Topics in Planning and Search
2535,Gregory Smith,Rule Mining and Pattern Mining
2535,Gregory Smith,Sports
2535,Gregory Smith,Question Answering
2535,Gregory Smith,Adversarial Attacks on CV Systems
2535,Gregory Smith,Reasoning about Knowledge and Beliefs
2536,Rachel Gregory,Genetic Algorithms
2536,Rachel Gregory,Classical Planning
2536,Rachel Gregory,Mixed Discrete and Continuous Optimisation
2536,Rachel Gregory,Causality
2536,Rachel Gregory,Reasoning about Action and Change
2536,Rachel Gregory,Data Stream Mining
2536,Rachel Gregory,Deep Learning Theory
2536,Rachel Gregory,Inductive and Co-Inductive Logic Programming
2537,Judy Benjamin,Active Learning
2537,Judy Benjamin,Cognitive Science
2537,Judy Benjamin,Other Topics in Multiagent Systems
2537,Judy Benjamin,Cyber Security and Privacy
2537,Judy Benjamin,Syntax and Parsing
2537,Judy Benjamin,Agent-Based Simulation and Complex Systems
2538,Tanner Buchanan,Dimensionality Reduction/Feature Selection
2538,Tanner Buchanan,Answer Set Programming
2538,Tanner Buchanan,Other Topics in Constraints and Satisfiability
2538,Tanner Buchanan,Real-Time Systems
2538,Tanner Buchanan,Other Topics in Robotics
2538,Tanner Buchanan,"Model Adaptation, Compression, and Distillation"
2538,Tanner Buchanan,"Graph Mining, Social Network Analysis, and Community Mining"
2538,Tanner Buchanan,"Segmentation, Grouping, and Shape Analysis"
2538,Tanner Buchanan,Knowledge Graphs and Open Linked Data
2538,Tanner Buchanan,Smart Cities and Urban Planning
2539,Mr. Michael,Knowledge Representation Languages
2539,Mr. Michael,Question Answering
2539,Mr. Michael,Knowledge Acquisition
2539,Mr. Michael,Text Mining
2539,Mr. Michael,Data Visualisation and Summarisation
2539,Mr. Michael,Other Topics in Machine Learning
2539,Mr. Michael,Mixed Discrete/Continuous Planning
2539,Mr. Michael,Semantic Web
2540,Jessica Edwards,Conversational AI and Dialogue Systems
2540,Jessica Edwards,Lifelong and Continual Learning
2540,Jessica Edwards,Multi-Class/Multi-Label Learning and Extreme Classification
2540,Jessica Edwards,Multimodal Perception and Sensor Fusion
2540,Jessica Edwards,Solvers and Tools
2540,Jessica Edwards,Machine Ethics
2541,Michelle Johnson,"Localisation, Mapping, and Navigation"
2541,Michelle Johnson,Multimodal Perception and Sensor Fusion
2541,Michelle Johnson,Medical and Biological Imaging
2541,Michelle Johnson,Other Topics in Multiagent Systems
2541,Michelle Johnson,Motion and Tracking
2541,Michelle Johnson,Fair Division
2541,Michelle Johnson,Representation Learning for Computer Vision
2541,Michelle Johnson,Multiagent Learning
2541,Michelle Johnson,Activity and Plan Recognition
2542,Nicholas Anderson,Causal Learning
2542,Nicholas Anderson,Answer Set Programming
2542,Nicholas Anderson,Search in Planning and Scheduling
2542,Nicholas Anderson,Behavioural Game Theory
2542,Nicholas Anderson,Ensemble Methods
2542,Nicholas Anderson,Multilingualism and Linguistic Diversity
2542,Nicholas Anderson,Stochastic Models and Probabilistic Inference
2543,Jorge Garcia,Solvers and Tools
2543,Jorge Garcia,Cognitive Robotics
2543,Jorge Garcia,Standards and Certification
2543,Jorge Garcia,Fair Division
2543,Jorge Garcia,Artificial Life
2543,Jorge Garcia,Constraint Programming
2543,Jorge Garcia,Answer Set Programming
2544,Caitlin Lucero,Mixed Discrete and Continuous Optimisation
2544,Caitlin Lucero,Semantic Web
2544,Caitlin Lucero,Standards and Certification
2544,Caitlin Lucero,Verification
2544,Caitlin Lucero,Robot Rights
2545,Kathleen Green,Abductive Reasoning and Diagnosis
2545,Kathleen Green,Classification and Regression
2545,Kathleen Green,Search and Machine Learning
2545,Kathleen Green,Human-Machine Interaction Techniques and Devices
2545,Kathleen Green,Machine Ethics
2546,Valerie Hill,Web and Network Science
2546,Valerie Hill,"Geometric, Spatial, and Temporal Reasoning"
2546,Valerie Hill,Constraint Optimisation
2546,Valerie Hill,"Phonology, Morphology, and Word Segmentation"
2546,Valerie Hill,Decision and Utility Theory
2546,Valerie Hill,Adversarial Search
2546,Valerie Hill,Transparency
2546,Valerie Hill,Consciousness and Philosophy of Mind
2547,Jordan Armstrong,"Sentiment Analysis, Stylistic Analysis, and Argument Mining"
2547,Jordan Armstrong,Human-Robot Interaction
2547,Jordan Armstrong,Rule Mining and Pattern Mining
2547,Jordan Armstrong,Conversational AI and Dialogue Systems
2547,Jordan Armstrong,Artificial Life
2547,Jordan Armstrong,Causality
2547,Jordan Armstrong,Online Learning and Bandits
2547,Jordan Armstrong,Standards and Certification
2547,Jordan Armstrong,"Human-Computer Teamwork, Team Formation, and Collaboration"
2547,Jordan Armstrong,"AI in Law, Justice, Regulation, and Governance"
2548,Mrs. Charlotte,Knowledge Representation Languages
2548,Mrs. Charlotte,Neuro-Symbolic Methods
2548,Mrs. Charlotte,Human-in-the-loop Systems
2548,Mrs. Charlotte,"Human-Computer Teamwork, Team Formation, and Collaboration"
2548,Mrs. Charlotte,Genetic Algorithms
2548,Mrs. Charlotte,Intelligent Virtual Agents
2548,Mrs. Charlotte,Markov Decision Processes
2548,Mrs. Charlotte,Video Understanding and Activity Analysis
2548,Mrs. Charlotte,"Continual, Online, and Real-Time Planning"
2548,Mrs. Charlotte,Stochastic Models and Probabilistic Inference
2549,Patrick Thompson,Agent-Based Simulation and Complex Systems
2549,Patrick Thompson,Philosophy and Ethics
2549,Patrick Thompson,Explainability (outside Machine Learning)
2549,Patrick Thompson,Human-Aware Planning and Behaviour Prediction
2549,Patrick Thompson,Question Answering
2549,Patrick Thompson,"Face, Gesture, and Pose Recognition"
2549,Patrick Thompson,Planning and Decision Support for Human-Machine Teams
2549,Patrick Thompson,Biometrics
2549,Patrick Thompson,Anomaly/Outlier Detection
2549,Patrick Thompson,"Constraints, Data Mining, and Machine Learning"
2550,Kendra Hernandez,Adversarial Learning and Robustness
2550,Kendra Hernandez,Vision and Language
2550,Kendra Hernandez,Ontologies
2550,Kendra Hernandez,Robot Planning and Scheduling
2550,Kendra Hernandez,"Constraints, Data Mining, and Machine Learning"
2550,Kendra Hernandez,Image and Video Generation
2550,Kendra Hernandez,Scalability of Machine Learning Systems
2550,Kendra Hernandez,Planning under Uncertainty
2550,Kendra Hernandez,Hardware
2550,Kendra Hernandez,Reasoning about Knowledge and Beliefs
2551,Joseph Jackson,Other Topics in Knowledge Representation and Reasoning
2551,Joseph Jackson,Argumentation
2551,Joseph Jackson,Behaviour Learning and Control for Robotics
2551,Joseph Jackson,"Mining Visual, Multimedia, and Multimodal Data"
2551,Joseph Jackson,Internet of Things
2551,Joseph Jackson,Multiagent Learning
2551,Joseph Jackson,Information Extraction
2552,Alison Martinez,Global Constraints
2552,Alison Martinez,Humanities
2552,Alison Martinez,Clustering
2552,Alison Martinez,Multilingualism and Linguistic Diversity
2552,Alison Martinez,Environmental Impacts of AI
2552,Alison Martinez,Real-Time Systems
2553,Bradley Haynes,Robot Planning and Scheduling
2553,Bradley Haynes,Other Topics in Robotics
2553,Bradley Haynes,Data Visualisation and Summarisation
2553,Bradley Haynes,Probabilistic Programming
2553,Bradley Haynes,Neuroscience
2553,Bradley Haynes,Vision and Language
2553,Bradley Haynes,Learning Preferences or Rankings
2553,Bradley Haynes,"Coordination, Organisations, Institutions, and Norms"
2553,Bradley Haynes,Randomised Algorithms
2553,Bradley Haynes,Bayesian Networks
2554,Lance Khan,Adversarial Learning and Robustness
2554,Lance Khan,"Mining Visual, Multimedia, and Multimodal Data"
2554,Lance Khan,Ontologies
2554,Lance Khan,Entertainment
2554,Lance Khan,Other Topics in Humans and AI
2555,Johnny Myers,Reinforcement Learning Theory
2555,Johnny Myers,Robot Planning and Scheduling
2555,Johnny Myers,Multiagent Planning
2555,Johnny Myers,Spatial and Temporal Models of Uncertainty
2555,Johnny Myers,Education
2555,Johnny Myers,Adversarial Learning and Robustness
2555,Johnny Myers,Economics and Finance
2555,Johnny Myers,Graphical Models
2556,Veronica Ray,Multiagent Learning
2556,Veronica Ray,Mixed Discrete/Continuous Planning
2556,Veronica Ray,Planning and Decision Support for Human-Machine Teams
2556,Veronica Ray,Language and Vision
2556,Veronica Ray,Satisfiability
2556,Veronica Ray,Social Sciences
2556,Veronica Ray,Reasoning about Action and Change
2557,Martha Davis,Other Topics in Data Mining
2557,Martha Davis,Rule Mining and Pattern Mining
2557,Martha Davis,Web and Network Science
2557,Martha Davis,Preferences
2557,Martha Davis,Search in Planning and Scheduling
2557,Martha Davis,Deep Reinforcement Learning
2557,Martha Davis,"Understanding People: Theories, Concepts, and Methods"
2558,Chelsey Barber,Social Networks
2558,Chelsey Barber,Dynamic Programming
2558,Chelsey Barber,"Transfer, Domain Adaptation, and Multi-Task Learning"
2558,Chelsey Barber,"Belief Revision, Update, and Merging"
2558,Chelsey Barber,Motion and Tracking
2559,Kristin Cooper,Recommender Systems
2559,Kristin Cooper,Mixed Discrete/Continuous Planning
2559,Kristin Cooper,Visual Reasoning and Symbolic Representation
2559,Kristin Cooper,Biometrics
2559,Kristin Cooper,"Mining Visual, Multimedia, and Multimodal Data"
2559,Kristin Cooper,Information Retrieval
2560,Marie Greene,Other Topics in Uncertainty in AI
2560,Marie Greene,Deep Neural Network Architectures
2560,Marie Greene,Deep Reinforcement Learning
2560,Marie Greene,Robot Manipulation
2560,Marie Greene,Autonomous Driving
2560,Marie Greene,Reasoning about Knowledge and Beliefs
2561,Jennifer Miller,Deep Neural Network Architectures
2561,Jennifer Miller,Multi-Instance/Multi-View Learning
2561,Jennifer Miller,Other Topics in Computer Vision
2561,Jennifer Miller,Web and Network Science
2561,Jennifer Miller,Dimensionality Reduction/Feature Selection
2562,Barbara Solomon,AI for Social Good
2562,Barbara Solomon,Solvers and Tools
2562,Barbara Solomon,Fuzzy Sets and Systems
2562,Barbara Solomon,Multi-Instance/Multi-View Learning
2562,Barbara Solomon,Partially Observable and Unobservable Domains
2563,Marcus Riley,Human Computation and Crowdsourcing
2563,Marcus Riley,Education
2563,Marcus Riley,Meta-Learning
2563,Marcus Riley,News and Media
2563,Marcus Riley,Data Compression
2563,Marcus Riley,Mining Codebase and Software Repositories
2563,Marcus Riley,Personalisation and User Modelling
2563,Marcus Riley,Adversarial Attacks on NLP Systems
2563,Marcus Riley,Global Constraints
2564,Brittany Dickerson,3D Computer Vision
2564,Brittany Dickerson,Privacy in Data Mining
2564,Brittany Dickerson,Societal Impacts of AI
2564,Brittany Dickerson,Anomaly/Outlier Detection
2564,Brittany Dickerson,"Model Adaptation, Compression, and Distillation"
2564,Brittany Dickerson,Arts and Creativity
2565,Samuel Russo,Planning and Decision Support for Human-Machine Teams
2565,Samuel Russo,"Localisation, Mapping, and Navigation"
2565,Samuel Russo,Semi-Supervised Learning
2565,Samuel Russo,Physical Sciences
2565,Samuel Russo,Causality
2566,Leslie Gomez,Cognitive Robotics
2566,Leslie Gomez,Deep Neural Network Architectures
2566,Leslie Gomez,Classical Planning
2566,Leslie Gomez,Game Playing
2566,Leslie Gomez,Deep Learning Theory
2566,Leslie Gomez,Adversarial Learning and Robustness
2566,Leslie Gomez,Cognitive Modelling
2566,Leslie Gomez,Abductive Reasoning and Diagnosis
2566,Leslie Gomez,Information Extraction
2566,Leslie Gomez,Clustering
2567,Michelle Carter,Planning and Decision Support for Human-Machine Teams
2567,Michelle Carter,Cyber Security and Privacy
2567,Michelle Carter,Other Topics in Robotics
2567,Michelle Carter,Other Topics in Natural Language Processing
2567,Michelle Carter,Adversarial Learning and Robustness
2567,Michelle Carter,"Phonology, Morphology, and Word Segmentation"
2567,Michelle Carter,Mining Spatial and Temporal Data
2567,Michelle Carter,"Segmentation, Grouping, and Shape Analysis"
2567,Michelle Carter,Graph-Based Machine Learning
2568,Denise Thompson,Scheduling
2568,Denise Thompson,Privacy and Security
2568,Denise Thompson,Activity and Plan Recognition
2568,Denise Thompson,Approximate Inference
2568,Denise Thompson,Summarisation
2568,Denise Thompson,Physical Sciences
2569,April Wilson,Verification
2569,April Wilson,Constraint Learning and Acquisition
2569,April Wilson,Neuroscience
2569,April Wilson,Multiagent Planning
2569,April Wilson,Representation Learning
2569,April Wilson,Preferences
2569,April Wilson,Swarm Intelligence
2569,April Wilson,Machine Learning for Robotics
2569,April Wilson,Robot Rights
2570,Pamela Thompson,Fair Division
2570,Pamela Thompson,Multimodal Perception and Sensor Fusion
2570,Pamela Thompson,Lexical Semantics
2570,Pamela Thompson,Imitation Learning and Inverse Reinforcement Learning
2570,Pamela Thompson,Cognitive Modelling
2570,Pamela Thompson,"Plan Execution, Monitoring, and Repair"
2570,Pamela Thompson,Behavioural Game Theory
2570,Pamela Thompson,Philosophical Foundations of AI
2570,Pamela Thompson,Text Mining
2570,Pamela Thompson,Representation Learning
2571,George Briggs,Behavioural Game Theory
2571,George Briggs,Data Stream Mining
2571,George Briggs,Evaluation and Analysis in Machine Learning
2571,George Briggs,Mixed Discrete/Continuous Planning
2571,George Briggs,Ontology Induction from Text
2571,George Briggs,Explainability and Interpretability in Machine Learning
